Updated On,State,Total Tested,Tag (Total Tested),Positive,Negative,Unconfirmed,Cumulative People In Quarantine,Total People Currently in Quarantine,Tag (People in Quarantine),Total People Released From Quarantine,People in ICU,People on Ventilators,Num Isolation Beds,Num ICU Beds,Num Ventilators,Total PPE,Total N95 Masks,Test positivity rate,Tests per thousand,Tests per million,Tests per positive case
4/14/2020,Haryana,5210,Samples Sent,184,3681,1345,,,,,,,,,,,,3.53%,0.18,182,28
4/15/2020,Haryana,7388,Samples Sent,190,5581,1617,,,,,,,,,,,,2.57%,0.26,258,39
4/16/2020,Haryana,8064,Samples Sent,214,6465,1408,,,,,,,,,,,,2.65%,0.28,281,38
4/17/2020,Haryana,8884,Samples Sent,223,7148,1527,,,,,,,,,,,,2.51%,0.31,310,40
4/18/2020,Haryana,10454,Samples Sent,232,8093,2143,,,,,,,,,,,,2.22%,0.36,365,45
4/19/2020,Haryana,12687,Samples Sent,250,10230,2221,,,,,,,,,,,,1.97%,0.44,442,51
4/20/2020,Haryana,13894,Samples Sent,251,11523,2134,,,,,,,,,,,,1.81%,0.48,485,55
4/21/2020,Haryana,14562,Samples Sent,255,12253,2068,,,,,,,,,,,,1.75%,0.51,508,57
4/22/2020,Haryana,15561,Samples Sent,264,13397,1914,,,,,,,,,,,,1.70%,0.54,543,59
4/23/2020,Haryana,17582,Samples Sent,270,15452,1860,,,,,,,,,,,,1.54%,0.61,613,65
4/24/2020,Haryana,18845,Samples Sent,275,16642,1928,,,,,,,,,,,,1.46%,0.66,657,69
4/25/2020,Haryana,20270,Samples Sent,287,17787,2196,,,,,,,,,,,,1.42%,0.71,707,71
4/26/2020,Haryana,21467,Samples Sent,296,19241,1930,,,,,,,,,,,,1.38%,0.75,749,73
4/27/2020,Haryana,22993,Samples Sent,301,20702,1990,,,,,,,,,,,,1.31%,0.8,802,76
4/28/2020,Haryana,24826,Samples Sent,308,22578,1940,,,,,,,8734,,,,,1.24%,0.87,866,81
4/29/2020,Haryana,26148,Samples Sent,311,24071,1766,,,,,,,,,,,,1.19%,0.91,912,84
4/30/2020,Haryana,28202,Samples Sent,339,25929,1934,,,,,,,,,,,,1.20%,0.98,984,83
5/1/2020,Haryana,30191,Samples Sent,357,27784,2050,,,,,,,,,,,,1.18%,1.05,1053,85
5/2/2020,Haryana,31200,Samples Sent,369,28867,1964,,,,,,,,,,,,1.18%,1.09,1088,85
5/3/2020,Haryana,35278,Samples Sent,442,32583,2253,,,,,,,,,,,,1.25%,1.23,1230,80
5/4/2020,Haryana,38183,Samples Sent,517,34501,3120,,,,,,,,,,,,1.35%,1.33,1332,74
5/5/2020,Haryana,40982,Samples Sent,548,36806,3574,,,,,,,,,,,,1.34%,1.43,1429,75
5/6/2020,Haryana,43279,Samples Sent,594,38590,4095,,,,,,,,,,,,1.37%,1.51,1509,73
5/7/2020,Haryana,46495,Samples Sent,625,41861,4009,,,,,,,,,,,,1.34%,1.62,1622,74
5/8/2020,Haryana,49746,Samples Sent,647,43974,5125,,,,,,,,,,,,1.30%,1.74,1735,77
5/9/2020,Haryana,53282,Samples Sent,675,48468,4139,,,,,,,,,,,,1.27%,1.86,1858,79
5/10/2020,Haryana,56983,Samples Sent,703,51046,5234,,,,,,,,,,,,1.23%,1.99,1987,81
5/11/2020,Haryana,59735,Samples Sent,730,53697,5308,,,,,,,,,,,,1.22%,2.08,2083,82
5/12/2020,Haryana,62377,Samples Sent,780,56440,5157,,,,,,,,,,,,1.25%,2.18,2176,80
5/13/2020,Haryana,65785,Samples Sent,793,59890,5102,,,,,,,,,,,,1.21%,2.29,2294,83
5/14/2020,Haryana,69191,Samples Sent,818,63791,4582,,,,,,,,,,,,1.18%,2.41,2413,85
5/15/2020,Haryana,72326,Samples Sent,854,66687,4785,,,,,,,,,,,,1.18%,2.52,2523,85
5/16/2020,Haryana,75097,Samples Sent,887,69660,4550,,,,,,,,,,,,1.18%,2.62,2619,85
5/17/2020,Haryana,78029,Samples Sent,910,72494,4625,,,,,,,,,,,,1.17%,2.72,2721,86
5/18/2020,Haryana,80698,Samples Sent,928,75045,4725,,,,,,,,,,,,1.15%,2.81,2815,87
5/19/2020,Haryana,82544,Samples Sent,964,77296,4284,,,,,,,,,,,,1.17%,2.88,2879,86
5/20/2020,Haryana,83944,Samples Sent,970,78379,4595,,,,,,,,,,,,1.16%,2.93,2928,87
5/21/2020,Haryana,88138,Samples Sent,1031,82372,4735,,,,,,,,,,,,1.17%,3.07,3074,85
5/22/2020,Haryana,91119,Samples Sent,1067,85317,4735,,,,,,,,,,,,1.17%,3.18,3178,85
5/23/2020,Haryana,94035,Samples Sent,1131,88051,4853,,,,,,,,,,,,1.20%,3.28,3280,83
5/24/2020,Haryana,97006,Samples Sent,1184,91138,4684,,,,,,,,,,,,1.22%,3.38,3383,82
5/25/2020,Haryana,99987,Samples Sent,1213,94725,4049,,,,,,,,,,,,1.21%,3.49,3487,82
5/26/2020,Haryana,102018,Samples Sent,1305,97350,3363,,,,,,,,,,,,1.28%,3.56,3558,78
5/27/2020,Haryana,104747,Samples Sent,1381,99555,3811,,,,,,,,,,,,1.32%,3.65,3653,76
5/28/2020,Haryana,108031,Samples Sent,1504,102260,4267,,,,,,,,,,,,1.39%,3.77,3768,72
5/29/2020,Haryana,110940,Samples Sent,1721,105169,4050,,,,,,,,,,,,1.55%,3.87,3869,64
5/30/2020,Haryana,114683,Samples Sent,1923,108385,4375,,,,,,,,,,,,1.68%,4,4000,60
5/31/2020,Haryana,118138,Samples Sent,2091,11709,4338,,,,,,,,,,,,1.77%,4.12,4120,56
6/1/2020,Haryana,121779,Samples Sent,2356,114792,4631,,,,,,,,,,,,1.93%,4.25,4247,52
6/2/2020,Haryana,124564,Samples Sent,2652,117340,4572,,,,,,,,,,,,2.13%,4.34,4344,47
6/3/2020,Haryana,127895,Samples Sent,2954,120393,4548,,,,,,,,,,,,2.31%,4.46,4461,43
6/4/2020,Haryana,132575,Samples Sent,3281,124769,4525,,,,,,,,,,,,2.47%,4.62,4624,40
6/5/2020,Haryana,137452,Samples Sent,3597,129027,4828,,,,,,,,,,,,2.62%,4.79,4794,38
6/6/2020,Haryana,141688,Samples Sent,3952,132684,5052,,,,,,,,,,,,2.79%,4.94,4942,36
6/7/2020,Haryana,145722,Samples Sent,4448,136555,4791,,,,,,,,,,,,3.05%,5.08,5082,33
6/8/2020,Haryana,150220,Samples Sent,4854,140081,5285,,,,,,,,,,,,3.23%,5.24,5239,31
6/9/2020,Haryana,153692,Samples Sent,5209,143513,4970,,,,,,,,,,,,3.39%,5.36,5360,30
6/10/2020,Haryana,158470,Samples Sent,5438,147453,5579,,,,,,13,,,,,,3.43%,5.53,5527,29
6/11/2020,Haryana,162967,Samples Sent,5968,151060,5939,,,,,,,,,,,,3.66%,5.68,5684,27
6/12/2020,Haryana,167501,Samples Sent,6334,155395,5772,,,,,,,,,,,,3.78%,5.84,5842,26
6/13/2020,Haryana,171560,Samples Sent,6749,159333,5478,,,,,,,,,,,,3.93%,5.98,5984,25
6/14/2020,Haryana,185722,Samples Sent,7208,172678,5836,,,,,,14,,,,,,3.88%,6.48,6477,26
6/15/2020,Haryana,189914,Samples Sent,7722,176741,5478,,,,,,,,,,,,4.07%,6.62,6624,25
6/16/2020,Haryana,193421,Samples Sent,8272,180051,5098,,,,,,,,,,,,4.28%,6.75,6746,23
6/17/2020,Haryana,197703,Samples Sent,8832,183395,5476,,,,,,,,,,,,4.47%,6.9,6895,22
6/18/2020,Haryana,202808,Samples Sent,9218,187303,6287,,,,,,,,,,,,4.55%,7.07,7073,22
6/19/2020,Haryana,207675,Samples Sent,9743,192082,5850,,,,,,,,,,,,4.69%,7.24,7243,21
6/20/2020,Haryana,212430,Samples Sent,10223,196836,5371,,,,,,,,,,,,4.81%,7.41,7409,21
6/21/2020,Haryana,217797,Samples Sent,10635,201984,5178,,,,,,,,,,,,4.88%,7.6,7596,20
6/22/2020,Haryana,222948,Samples Sent,11025,206436,5487,,,,,,,,,,,,4.95%,7.78,7776,20
6/23/2020,Haryana,226951,Samples Sent,11520,210998,4433,98623,,,,53,16,,602,263,,,5.08%,7.92,7915,20
6/24/2020,Haryana,231673,Samples Sent,12010,214896,4767,,,,,,16,,,,,,,,,
6/25/2020,Haryana,236898,Samples Sent,12463,219064,5371,,,,,,,26125,1501,788,,,,,,
6/26/2020,Haryana,241941,Samples Sent,12884,223797,5260,,,,,,,,,,,,,,,
4/10/2020,Himachal Pradesh,900,Tested,30,870,,,,,,,,,,,,,3.33%,0.12,123,30
4/11/2020,Himachal Pradesh,900,Tested,30,870,0,,,,,,,,,,,,3.33%,0.12,123,30
4/12/2020,Himachal Pradesh,1113,Tested,32,944,137,,,,,,,,,,,,2.88%,0.15,152,35
4/13/2020,Himachal Pradesh,1210,Tested,32,1109,69,,,,,,,,,,,,2.64%,0.17,166,38
4/14/2020,Himachal Pradesh,1311,Tested,32,1232,47,,,,,,,,,,,,2.44%,0.18,180,41
4/15/2020,Himachal Pradesh,1426,Tested,35,1391,0,,,,,,,,,,,,2.45%,0.2,195,41
4/16/2020,Himachal Pradesh,1604,Tested,35,1559,10,,,,,,,,,,,,2.18%,0.22,220,46
4/17/2020,Himachal Pradesh,1992,Tested,36,1740,216,,,,,,,,,,,,1.81%,0.27,273,55
4/18/2020,Himachal Pradesh,2207,Tested,39,2091,77,,,,,,,,,,,,1.77%,0.3,302,57
4/19/2020,Himachal Pradesh,2553,Tested,39,2337,177,,,,,,,,,,,,1.53%,0.35,350,65
4/20/2020,Himachal Pradesh,2892,Tested,39,2714,139,,,,,,,,,,,,1.35%,0.4,396,74
4/21/2020,Himachal Pradesh,3341,Tested,39,2933,369,,,,,,,,,,,,1.17%,0.46,458,86
4/22/2020,Himachal Pradesh,3700,Tested,39,3510,151,,,,,,,,,,,,1.05%,0.51,507,95
4/23/2020,Himachal Pradesh,4020,Tested,40,3943,37,,,,,,,,,,,,1.00%,0.55,551,101
4/24/2020,Himachal Pradesh,4328,Tested,40,4160,128,,,,,,,,,,,,0.92%,0.59,593,108
4/25/2020,Himachal Pradesh,4623,Tested,40,4363,220,,,,,,,,,,,,0.87%,0.63,633,116
4/26/2020,Himachal Pradesh,4901,Tested,40,4794,67,,,,,,,,,,,,0.82%,0.67,671,123
4/27/2020,Himachal Pradesh,5106,Tested,40,5022,44,,,,,,,,,,,,0.78%,0.7,699,128
4/28/2020,Himachal Pradesh,5391,Tested,40,5344,7,,,,,,,,,,,,0.74%,0.74,738,135
4/29/2020,Himachal Pradesh,5772,Tested,40,5726,6,,,,,,,,,,,,0.69%,0.79,791,144
4/30/2020,Himachal Pradesh,6133,Tested,40,6091,2,,,,,,,,,,,,0.65%,0.84,840,153
5/1/2020,Himachal Pradesh,6472,Tested,40,6432,0,,,,,,,,,,,,0.62%,0.89,887,162
5/2/2020,Himachal Pradesh,6836,Tested,40,6791,5,,,,,,,,,,,,0.59%,0.94,936,171
5/3/2020,Himachal Pradesh,7185,Tested,40,7133,12,,,,,,,,,,,,0.56%,0.98,984,180
5/4/2020,Himachal Pradesh,7430,Tested,41,7320,69,,,,,,,,,,,,0.55%,1.02,1018,181
5/5/2020,Himachal Pradesh,7893,Tested,42,7800,51,,,,,,,,,,,,0.53%,1.08,1081,188
5/6/2020,Himachal Pradesh,8491,Tested,43,8055,393,,,,,,,,,,,,0.51%,1.16,1163,197
5/7/2020,Himachal Pradesh,9005,Tested,46,8833,126,,,,,,,,,,,,0.51%,1.23,1234,196
5/8/2020,Himachal Pradesh,9522,Tested,50,9434,38,,,,,,,,,,,,0.53%,1.3,1304,190
5/9/2020,Himachal Pradesh,10208,Tested,52,10047,109,,,,,,,,,,,,0.51%,1.4,1398,196
5/10/2020,Himachal Pradesh,10791,Tested,55,10343,393,,,,,,,,,,,,0.51%,1.48,1478,196
5/11/2020,Himachal Pradesh,11267,Tested,59,11016,192,,,,,,,,,,,,0.52%,1.54,1543,191
5/12/2020,Himachal Pradesh,12224,Tested,66,11846,312,,,,,,,,,,,,0.54%,1.67,1675,185
5/13/2020,Himachal Pradesh,13190,Tested,67,12867,256,,,,,,,,,,,,0.51%,1.81,1807,197
5/14/2020,Himachal Pradesh,14256,Tested,70,13307,879,,,,,,,,,,,,0.49%,1.95,1953,204
5/15/2020,Himachal Pradesh,15557,Tested,76,15076,405,,,,,,,,,,,,0.49%,2.13,2131,205
5/16/2020,Himachal Pradesh,16534,Tested,78,16079,377,,,,,,,,,,,,0.47%,2.26,2265,212
5/17/2020,Himachal Pradesh,17417,Tested,80,17049,288,,,,,,,,,,,,0.46%,2.39,2386,218
5/18/2020,Himachal Pradesh,18224,Tested,90,17946,188,,,,,,,,,,,,0.49%,2.5,2496,202
5/19/2020,Himachal Pradesh,19645,Tested,92,18994,559,,,,,,,,,,,,0.47%,2.69,2691,214
5/20/2020,Himachal Pradesh,21147,Tested,110,20449,588,,,,,,,,,,,,0.52%,2.9,2897,192
5/21/2020,Himachal Pradesh,22641,Tested,152,21812,677,,,,,,,,,,,,0.67%,3.1,3102,149
5/22/2020,Himachal Pradesh,24246,Tested,168,23307,771,,,,,,,,,,,,0.69%,3.32,3321,144
5/23/2020,Himachal Pradesh,25905,Tested,185,24625,1095,,,,,,,,,,,,0.71%,3.55,3549,140
5/24/2020,Himachal Pradesh,27288,Tested,203,26524,561,,,,,,,,,,,,0.74%,3.74,3738,134
5/25/2020,Himachal Pradesh,28346,Tested,223,27596,527,,,,,,,,,,,,0.79%,3.88,3883,127
5/26/2020,Himachal Pradesh,29379,Tested,247,28989,143,,,,,,,,,,,,0.84%,4.02,4025,119
5/27/2020,Himachal Pradesh,30852,Tested,273,30019,560,,,,,,,,,,,,0.88%,4.23,4226,113
5/28/2020,Himachal Pradesh,32449,Tested,281,31655,513,,,,,,,,,,,,0.87%,4.45,4445,115
5/29/2020,Himachal Pradesh,33979,Tested,295,33486,198,,,,,,,,,,,,0.87%,4.65,4655,115
5/30/2020,Himachal Pradesh,35668,Tested,313,34933,422,,,,,,,,,,,,0.88%,4.89,4886,114
5/31/2020,Himachal Pradesh,37168,Tested,331,36618,219,,,,,,,,,,,,0.89%,5.09,5092,112
6/1/2020,Himachal Pradesh,37897,Tested,340,37233,324,,,,,,,,,,,,0.90%,5.19,5191,111
6/2/2020,Himachal Pradesh,39620,Tested,345,38993,282,,,,,,,,,,,,0.87%,5.43,5427,115
6/3/2020,Himachal Pradesh,41351,Tested,359,40621,371,,,,,,,,,,,,0.87%,5.66,5665,115
6/4/2020,Himachal Pradesh,42703,Tested,383,42081,239,,,,,,,,,,,,0.90%,5.85,5850,111
6/5/2020,Himachal Pradesh,43688,Tested,393,43149,146,,,,,,,,,,,,0.90%,5.98,5985,111
6/6/2020,Himachal Pradesh,44509,Tested,400,43942,167,,,,,,,,,,,,0.90%,6.1,6097,111
6/7/2020,Himachal Pradesh,45888,Tested,411,45254,223,,,,,,,,,,,,0.90%,6.29,6286,112
6/8/2020,Himachal Pradesh,46416,Tested,421,45956,39,,,,,,,,,,,,0.91%,6.36,6358,110
6/9/2020,Himachal Pradesh,47655,Tested,437,46541,677,,,,,,,,,,,,0.92%,6.53,6528,109
6/10/2020,Himachal Pradesh,48922,Tested,451,48123,348,,,,,,,,,,,,0.92%,6.7,6702,108
6/11/2020,Himachal Pradesh,50222,Tested,470,49465,287,,,,,,,,,,,,0.94%,6.88,6880,107
6/12/2020,Himachal Pradesh,51420,Tested,486,50793,141,,,,,,,,,,,,0.95%,7.04,7044,106
6/13/2020,Himachal Pradesh,52737,Tested,493,51106,1138,,,,,,,,,,,,0.93%,7.22,7224,107
6/14/2020,Himachal Pradesh,53946,Tested,518,53301,127,,,,,,,,,,,,0.96%,7.39,7390,104
6/15/2020,Himachal Pradesh,54484,Tested,556,53923,5,,,,,,,,,,,,1.02%,7.46,7464,98
6/16/2020,Himachal Pradesh,56106,Tested,560,55333,213,,,,,,,,,,,,1.00%,7.69,7686,100
6/17/2020,Himachal Pradesh,57479,Tested,585,56861,33,,,,,,,,,,,,1.02%,7.87,7874,98
6/18/2020,Himachal Pradesh,59214,Tested,595,58063,556,,,,,,,,,,,,1.00%,8.11,8112,100
6/19/2020,Himachal Pradesh,60814,Tested,627,59675,512,,,,,,,,,,,,1.03%,8.33,8331,97
6/20/2020,Himachal Pradesh,62580,Tested,656,61662,302,,,,,,,,,,,,1.05%,8.57,8573,95
6/21/2020,Himachal Pradesh,64338,Tested,673,62882,783,,,,,,,,,,,,1.05%,8.81,8813,96
6/22/2020,Himachal Pradesh,65189,Tested,727,64324,138,,,,,,,,,,,,1.12%,8.93,8930,90
6/23/2020,Himachal Pradesh,67020,Tested,775,65803,442,54394,19486,Facility,,,,,,,,,1.16%,9.18,9181,86
6/24/2020,Himachal Pradesh,68899,Tested,806,67420,673,54869,19309,Facility,,,,,,,,,,,,
6/25/2020,Himachal Pradesh,71078,Tested,839,69917,322,55539,19390,Facility,36149,,,,,,,,,,,
6/26/2020,Himachal Pradesh,72688,Tested,864,71426,398,56147,19402,Facility,36745,,,,,,,,,,,
4/5/2020,Jammu and Kashmir,1551,Reports Received,106,1429,16,,,,,,,,,,,,6.83%,0.12,117,15
4/10/2020,Jammu and Kashmir,2961,Reports Received,207,2754,,,415,Hospital,,,,,,,,,6.99%,0.22,224,14
4/11/2020,Jammu and Kashmir,3206,Reports Received,224,2982,,,422,Hospital,,,,,,,,,6.99%,0.24,243,14
4/12/2020,Jammu and Kashmir,3600,Reports Received,245,3355,,,433,Hospital,,,,,,,,,6.81%,0.27,273,15
4/13/2020,Jammu and Kashmir,4065,Reports Received,270,3795,,,354,Hospital,,,,,,,,,6.64%,0.31,308,15
4/14/2020,Jammu and Kashmir,4619,Reports Received,278,4341,,,365,Hospital,,,,,,,,,6.02%,0.35,350,17
4/15/2020,Jammu and Kashmir,5171,Reports Received,300,4871,,,270,Hospital,,,,,,,,,5.80%,0.39,392,17
4/16/2020,Jammu and Kashmir,5680,Reports Received,314,5366,,,265,Hospital,,,,,,,,,5.53%,0.43,430,18
4/17/2020,Jammu and Kashmir,6438,Reports Received,328,6110,,,260,Hospital,,,,,,,,,5.09%,0.49,488,20
4/18/2020,Jammu and Kashmir,6937,Reports Received,341,6596,,,252,Hospital,,,,,,,,,4.92%,0.53,525,20
4/19/2020,Jammu and Kashmir,7895,Reports Received,350,7545,,,264,Hospital,,,,,,,,,4.43%,0.6,598,23
4/20/2020,Jammu and Kashmir,8612,Reports Received,368,8244,,,229,Hospital,,,,,,,,,4.27%,0.65,652,23
4/21/2020,Jammu and Kashmir,9220,Reports Received,380,8840,,,248,Hospital,,,,,,,,,4.12%,0.7,698,24
4/22/2020,Jammu and Kashmir,10039,Reports Received,407,9632,,,252,Hospital,,,,,,,,,4.05%,0.76,760,25
4/23/2020,Jammu and Kashmir,10977,Reports Received,427,10550,,,279,Hospital,,,,,,,,,3.89%,0.83,831,26
4/24/2020,Jammu and Kashmir,11764,Reports Received,454,11310,,,260,Hospital,,,,,,,,,3.86%,0.89,891,26
4/25/2020,Jammu and Kashmir,12835,Reports Received,494,12341,,,263,Hospital,,,,,,,,,3.85%,0.97,972,26
4/26/2020,Jammu and Kashmir,13959,Reports Received,523,13436,,,258,Hospital,,,,,,,,,3.75%,1.06,1057,27
4/27/2020,Jammu and Kashmir,14988,Reports Received,546,14442,,,259,Hospital,,,,,,,,,3.64%,1.14,1135,27
4/28/2020,Jammu and Kashmir,16619,Reports Received,565,16054,,,255,Hospital,,,,,,,,,3.40%,1.26,1259,29
4/29/2020,Jammu and Kashmir,18450,Reports Received,581,17869,,,244,Hospital,,,,,,,,,3.15%,1.4,1397,32
4/30/2020,Jammu and Kashmir,19746,Reports Received,614,19132,,,193,Hospital,,,,,,,,,3.11%,1.5,1496,32
5/1/2020,Jammu and Kashmir,21695,Reports Received,639,21056,,,185,Hospital,,,,,,,,,2.95%,1.64,1643,34
5/2/2020,Jammu and Kashmir,23406,Reports Received,666,22794,,,188,Hospital,,,,,,,,,2.85%,1.77,1773,35
5/3/2020,Jammu and Kashmir,26038,Reports Received,701,25337,,,183,Hospital,,,,,,,,,2.69%,1.97,1972,37
5/4/2020,Jammu and Kashmir,28199,Reports Received,726,27473,,,182,Hospital,,,,,,,,,2.57%,2.14,2136,39
5/5/2020,Jammu and Kashmir,31312,Reports Received,741,30571,,,213,Hospital,,,,,,,,,2.37%,2.37,2372,42
5/6/2020,Jammu and Kashmir,34277,Reports Received,775,33502,,,190,Hospital,,,,,,,,,2.26%,2.6,2596,44
5/7/2020,Jammu and Kashmir,37706,Reports Received,793,36913,,,186,Hospital,,,,,,,,,2.10%,2.86,2856,48
5/8/2020,Jammu and Kashmir,42427,Reports Received,823,41604,,,186,Hospital,,,,,,,,,1.94%,3.21,3213,52
5/9/2020,Jammu and Kashmir,44753,Reports Received,836,43917,,,137,Hospital,,,,,,,,,1.87%,3.39,3390,54
5/10/2020,Jammu and Kashmir,47080,Reports Received,861,46291,,,177,Hospital,,,,,,,,,1.83%,3.57,3566,55
5/11/2020,Jammu and Kashmir,51334,Reports Received,879,50455,,,190,Hospital,,,,,,,,,1.71%,3.89,3888,58
5/12/2020,Jammu and Kashmir,53726,Reports Received,934,52792,,,153,Hospital,,,,,,,,,1.74%,4.07,4069,58
5/13/2020,Jammu and Kashmir,57111,Reports Received,971,56140,,,149,Hospital,,,,,,,,,1.70%,4.33,4326,59
5/14/2020,Jammu and Kashmir,63515,Reports Received,983,62532,,,152,Hospital,,,,,,,,,1.55%,4.81,4811,65
5/15/2020,Jammu and Kashmir,70306,Reports Received,1013,69293,,,142,Hospital,,,,,,,,,1.44%,5.33,5325,69
5/16/2020,Jammu and Kashmir,76191,Reports Received,1121,75070,,,107,Hospital,,,,,,,,,1.47%,5.77,5771,68
5/17/2020,Jammu and Kashmir,80934,Reports Received,1183,79751,,,105,Hospital,,,,,,,,,1.46%,6.13,6130,68
5/18/2020,Jammu and Kashmir,88601,Reports Received,1289,87312,,,89,Hospital,,,,,,,,,1.45%,6.71,6711,69
5/19/2020,Jammu and Kashmir,96826,Reports Received,1317,95509,,,87,Hospital,,,,,,,,,1.36%,7.33,7334,74
5/20/2020,Jammu and Kashmir,101950,Reports Received,1390,100560,,,86,Hospital,,,,,,,,,1.36%,7.72,7722,73
5/21/2020,Jammu and Kashmir,107108,Reports Received,1449,105659,,,57,Hospital,,,,,,,,,1.35%,8.11,8112,74
5/22/2020,Jammu and Kashmir,114859,Reports Received,1489,113370,,,73,Hospital,,,,,,,,,1.30%,8.7,8699,77
5/23/2020,Jammu and Kashmir,124074,Reports Received,1569,122505,,,74,Hospital,,,,,,,,,1.26%,9.4,9397,79
5/24/2020,Jammu and Kashmir,130433,Reports Received,1621,128812,,,71,Hospital,,,,,,,,,1.24%,9.88,9879,80
5/25/2020,Jammu and Kashmir,134188,Reports Received,1668,132520,,,60,Hospital,,,,,,,,,1.24%,10.16,10163,80
5/26/2020,Jammu and Kashmir,140962,Reports Received,1759,139203,,,62,Hospital,,,,,,,,,1.25%,10.68,10677,80
5/27/2020,Jammu and Kashmir,145162,Reports Received,1921,143241,,,57,Hospital,,,,,,,,,1.32%,10.99,10995,76
5/28/2020,Jammu and Kashmir,153522,Reports Received,2036,151486,,,55,Hospital,,,,,,,,,1.33%,11.63,11628,75
5/29/2020,Jammu and Kashmir,158729,Reports Received,2164,156565,,,54,Hospital,,,,,,,,,1.36%,12.02,12022,73
5/30/2020,Jammu and Kashmir,164581,Reports Received,2341,162240,,,56,Hospital,,,,,,,,,1.42%,12.47,12465,70
5/31/2020,Jammu and Kashmir,171045,Reports Received,2446,168599,,,45,Hospital,,,,,,,,,1.43%,12.96,12955,70
6/1/2020,Jammu and Kashmir,176309,Reports Received,2601,173708,,,38,Hospital,,,,,,,,,1.48%,13.35,13354,68
6/2/2020,Jammu and Kashmir,183067,Reports Received,2718,180349,,,43,Hospital,,,,,,,,,1.48%,13.87,13866,67
6/3/2020,Jammu and Kashmir,189364,Reports Received,2857,186507,,,45,Hospital,,,,,,,,,1.51%,14.34,14342,66
6/4/2020,Jammu and Kashmir,195677,Reports Received,3142,192535,,,38,Hospital,,,,,,,,,1.61%,14.82,14821,62
6/5/2020,Jammu and Kashmir,202257,Reports Received,3324,198933,,,48,Hospital,,,,,,,,,1.64%,15.32,15319,61
6/6/2020,Jammu and Kashmir,211880,Reports Received,3467,208413,,,53,Hospital,,,,,,,,,1.64%,16.05,16048,61
6/7/2020,Jammu and Kashmir,218481,Reports Received,4087,214394,,,51,Hospital,,,,,,,,,1.87%,16.55,16548,53
6/8/2020,Jammu and Kashmir,227906,Reports Received,4285,223621,,,51,Hospital,,,,,,,,,1.88%,17.26,17262,53
6/9/2020,Jammu and Kashmir,235816,Reports Received,4346,231470,,,33,Hospital,,,,,,,,,1.84%,17.86,17861,54
6/10/2020,Jammu and Kashmir,241891,Reports Received,4507,237384,,,32,Hospital,,,,,,,,,1.86%,18.32,18321,54
6/11/2020,Jammu and Kashmir,247267,Reports Received,4574,242693,,,25,Hospital,,,,,,,,,1.85%,18.73,18728,54
6/12/2020,Jammu and Kashmir,254059,Reports Received,4730,249329,,,31,Hospital,,,,,,,,,1.86%,19.24,19243,54
6/13/2020,Jammu and Kashmir,260098,Reports Received,4878,255220,,,29,Hospital,,,,,,,,,1.88%,19.7,19700,53
6/14/2020,Jammu and Kashmir,266163,Reports Received,5041,261122,,,31,Hospital,,,,,,,,,1.89%,20.16,20159,53
6/15/2020,Jammu and Kashmir,271416,Reports Received,5220,266196,,,32,Hospital,,,,,,,,,1.92%,20.56,20557,52
6/16/2020,Jammu and Kashmir,276174,Reports Received,5298,270876,,,31,Hospital,,,,,,,,,1.92%,20.92,20918,52
6/17/2020,Jammu and Kashmir,282268,Reports Received,5406,276862,,,28,Hospital,,,,,,,,,1.92%,21.38,21379,52
6/18/2020,Jammu and Kashmir,289027,Reports Received,5555,283472,,,29,Hospital,,,,,,,,,1.92%,21.89,21891,52
6/19/2020,Jammu and Kashmir,295202,Reports Received,5680,289522,,,31,Hospital,,,,,,,,,1.92%,22.36,22359,52
6/20/2020,Jammu and Kashmir,301209,Reports Received,5834,295375,,,29,Hospital,,,,,,,,,1.94%,22.81,22814,52
6/21/2020,Jammu and Kashmir,307638,Reports Received,5956,301682,,,30,Hospital,,,,,,,,,1.94%,23.3,23301,52
6/22/2020,Jammu and Kashmir,313687,Reports Received,6088,307599,,,,,,,,,,,,,1.94%,23.76,23759,52
6/23/2020,Jammu and Kashmir,319664,Reports Received,6236,313428,,,29,Hospital,,,,,,,,,1.95%,24.21,24211,51
6/24/2020,Jammu and Kashmir,326430,Reports Received,6422,320008,,,31,Hospital,,,,,,,,,1.97%,24.72,24724,51
6/25/2020,Jammu and Kashmir,332445,Reports Received,6549,325896,,39345,31,Hospital,177678,,,,,,,,1.97%,25.18,25180,51
6/26/2020,Jammu and Kashmir,338903,Reports Received,6762,332141,,39303,31,Hospital,181320,,,,,,,,,,,
4/10/2020,Jharkhand,1340,Tested,14,1326,,,15714,Centre,,,,2891,239,,,,1.04%,0.04,36,96
4/11/2020,Jharkhand,1546,Tested,17,1529,366,,15534,Centre,,,,2891,239,,,,1.10%,0.04,41,91
4/12/2020,Jharkhand,1683,Tested,17,1666,434,,,,,,,2891,239,,,,1.01%,0.04,45,99
4/13/2020,Jharkhand,1982,Tested,19,1963,541,,14907,Centre,,,,2891,239,,,,0.96%,0.05,53,104
4/14/2020,Jharkhand,2334,Tested,27,2307,451,,12633,Centre,,,,2891,239,,,,1.16%,0.06,62,86
4/17/2020,Jharkhand,3143,Tested,32,3111,,,9493,Centre,,,,2891,239,,,,1.02%,0.08,84,98
4/18/2020,Jharkhand,3431,Tested,33,3398,,,8621,Centre,,,,2891,239,,,,0.96%,0.09,92,104
